trx_id,trx_date,merchant_id,trx_status,total_items,total_revenue,total_revenue_after_discount
459,2020-01-01,A02CT680,Successful,1,18000,18000
460,2020-01-01,A02CT747,Successful,1,18000,18000
470,2020-01-01,A03CT80,Successful,1,18000,18000
515,2020-01-01,A03CT1000,Failed,2,18000,12000
534,2020-01-01,A02CT491,Successful,1,18000,18000
604,2020-01-01,A03CT70,Successful,2,18000,18000
619,2020-01-01,A03CT74,Failed,1,18000,18000
630,2020-01-01,A03CT74,Failed,1,18000,18000
639,2020-01-01,A03CT119,Failed,1,18000,18000
642,2020-01-01,A03CT119,Failed,1,18000,18000
647,2020-01-01,A03CT119,Failed,1,18000,18000
651,2020-01-01,A03CT119,Failed,1,18000,18000
820,2020-01-01,A02CT530,Successful,1,18000,18000
830,2020-01-01,A02CT855,Failed,1,18000,18000
832,2020-01-01,A02CT964,Successful,1,18000,18000
855,2020-01-01,A02CT530,Successful,1,18000,18000
858,2020-01-01,A02CT530,Successful,1,18000,18000
933,2020-01-02,A02CT469,Failed,2,18000,18000
980,2020-01-02,A02CT596,Successful,1,18000,18000
1173,2020-01-02,A03CT1000,Failed,2,18000,12000
1183,2020-01-02,A02CT582,Successful,2,18000,18000
1239,2020-01-02,A02CT964,Successful,1,18000,18000
1247,2020-01-02,A02CT547,Successful,1,18000,18000
1279,2020-01-02,A02CT491,Successful,1,18000,18000
1467,2020-01-02,A02CT639,Successful,1,18000,18000
1583,2020-01-02,A02CT491,Successful,1,18000,18000
1666,2020-01-02,A02CT680,Failed,1,18000,18000
1687,2020-01-02,A02CT658,Failed,1,18000,18000
1697,2020-01-02,A02CT658,Failed,1,18000,18000
1701,2020-01-02,A02CT530,Failed,1,18000,18000
1738,2020-01-02,A02CT658,Failed,1,18000,18000
1828,2020-01-02,A01CT156,Failed,1,18000,18000
1928,2020-01-02,A02CT598,Failed,1,18000,18000
1937,2020-01-02,A02CT598,Failed,1,18000,18000
2117,2020-01-02,A03CT65,Failed,1,18000,18000
2139,2020-01-02,A03CT65,Failed,1,18000,18000
2157,2020-01-02,A03CT11,Failed,3,18000,18000
2210,2020-01-02,A02CT680,Successful,1,18000,18000
2223,2020-01-03,A02CT172,Failed,2,18000,18000
2227,2020-01-03,A02CT174,Successful,1,18000,18000
2308,2020-01-03,A02CT172,Successful,2,18000,18000
2460,2020-01-03,A03CT84,Successful,2,18000,12000
2518,2020-01-03,A01CT377,Failed,1,18000,18000
2541,2020-01-03,A03CT74,Successful,1,18000,18000
2553,2020-01-03,A02CT964,Successful,1,18000,18000
2557,2020-01-03,A01CT377,Failed,1,18000,18000
2662,2020-01-03,A02CT964,Successful,1,18000,18000
2695,2020-01-03,A02CT202,Successful,2,18000,18000
2719,2020-01-03,A02CT491,Successful,1,18000,18000
2782,2020-01-03,A02CT726,Successful,1,18000,18000
2861,2020-01-03,A01CT139,Successful,1,18000,18000
3150,2020-01-03,A03CT70,Successful,2,18000,18000
3178,2020-01-03,A01CT926,Successful,1,18000,18000
3181,2020-01-03,A02CT883,Successful,1,18000,18000
3355,2020-01-03,A01CT156,Failed,1,18000,18000
3366,2020-01-03,A01CT220,Failed,1,18000,18000
3431,2020-01-03,A01CT886,Failed,1,18000,18000
3438,2020-01-03,A02CT491,Successful,1,18000,18000
3442,2020-01-03,A02CT216,Failed,2,18000,18000
3472,2020-01-03,A02CT638,Failed,2,18000,18000
3510,2020-01-03,A02CT680,Successful,1,18000,18000
3835,2020-01-04,A02CT883,Successful,1,18000,18000
3869,2020-01-04,A02CT883,Failed,1,18000,18000
3900,2020-01-04,A01CT139,Successful,1,18000,18000
3915,2020-01-04,A01CT377,Failed,1,18000,18000
4056,2020-01-04,A03CT115,Successful,8,18000,18000
4073,2020-01-04,A02CT228,Successful,1,18000,18000
4098,2020-01-04,A02CT228,Successful,1,18000,18000
4125,2020-01-04,A02CT228,Successful,1,18000,18000
4213,2020-01-04,A02CT642,Successful,1,18000,18000
4610,2020-01-04,A02CT726,Successful,1,18000,18000
4642,2020-01-04,A01CT209,Successful,2,18000,18000
4646,2020-01-04,A02CT964,Failed,1,18000,18000
4655,2020-01-04,A02CT964,Failed,1,18000,18000
4658,2020-01-04,A01CT139,Failed,1,18000,18000
4666,2020-01-04,A01CT209,Failed,10,18000,18000
4758,2020-01-04,A02CT530,Failed,1,18000,18000
4766,2020-01-04,A02CT530,Failed,1,18000,18000
4809,2020-01-05,A01CT199,Failed,2,18000,18000
4810,2020-01-05,A01CT199,Failed,2,18000,18000
4907,2020-01-05,A02CT228,Successful,1,18000,18000
5108,2020-01-05,A02CT582,Successful,2,18000,18000
5132,2020-01-05,A03CT81,Successful,1,18000,18000
5215,2020-01-05,A03CT114,Successful,1,18000,18000
5221,2020-01-05,A03CT114,Successful,1,18000,18000
5619,2020-01-05,A02CT967,Successful,1,18000,18000
5629,2020-01-05,A02CT964,Successful,1,18000,18000
5636,2020-01-05,A01CT139,Failed,1,18000,18000
5665,2020-01-05,A02CT726,Successful,2,18000,18000
5707,2020-01-05,A01CT685,Failed,1,18000,18000
5735,2020-01-06,A02CT530,Failed,1,18000,18000
5815,2020-01-06,A02CT982,Successful,3,18000,18000
5903,2020-01-06,A01CT824,Failed,1,18000,18000
6102,2020-01-06,A02CT964,Successful,1,18000,18000
6336,2020-01-06,A02CT726,Successful,1,18000,18000
6440,2020-01-06,A03CT84,Successful,2,18000,15000
6488,2020-01-06,A02CT736,Successful,1,18000,18000
6498,2020-01-06,A01CT139,Failed,1,18000,18000
6599,2020-01-06,A01CT156,Failed,1,18000,18000
6631,2020-01-06,A03CT34,Successful,3,18000,18000
6798,2020-01-07,A01CT377,Failed,1,18000,18000
6928,2020-01-07,A03CT225,Successful,1,18000,18000
6972,2020-01-07,A02CT228,Successful,1,18000,18000
7027,2020-01-07,A01CT193,Successful,2,18000,18000
7032,2020-01-07,A02CT228,Successful,1,18000,18000
7104,2020-01-07,A03CT84,Successful,2,18000,18000
7224,2020-01-07,A01CT189,Failed,1,18000,18000
7239,2020-01-07,A01CT189,Successful,1,18000,18000
7408,2020-01-07,A01CT212,Failed,1,18000,16000
7465,2020-01-07,A03CT129,Successful,1,18000,18000
7490,2020-01-07,A01CT259,Failed,1,18000,18000
7515,2020-01-07,A01CT259,Failed,1,18000,18000
7519,2020-01-07,A01CT259,Failed,1,18000,18000
7574,2020-01-07,A02CT643,Successful,2,18000,18000
7588,2020-01-07,A01CT199,Successful,2,18000,18000
7656,2020-01-07,A03CT129,Successful,1,18000,18000
7693,2020-01-07,A03CT74,Successful,1,18000,12000
7695,2020-01-07,A02CT964,Successful,1,18000,18000
7744,2020-01-08,A02CT655,Successful,4,18000,18000
7752,2020-01-08,A01CT199,Successful,2,18000,16000
7803,2020-01-08,A01CT120,Successful,1,18000,18000
7848,2020-01-08,A01CT372,Successful,1,18000,18000
7906,2020-01-08,A02CT228,Successful,1,18000,18000
7912,2020-01-08,A02CT549,Successful,2,18000,18000
7917,2020-01-08,A02CT964,Successful,1,18000,18000
8018,2020-01-08,A01CT755,Successful,1,18000,18000
8062,2020-01-08,A01CT755,Failed,1,18000,18000
8076,2020-01-08,A02CT228,Successful,1,18000,18000
8097,2020-01-08,A03CT79,Failed,2,18000,18000
8127,2020-01-08,A01CT124,Failed,1,18000,18000
8173,2020-01-08,A02CT948,Successful,2,18000,18000
8189,2020-01-08,A03CT89,Failed,1,18000,18000
8190,2020-01-08,A03CT89,Failed,1,18000,18000
8295,2020-01-08,A03CT95,Successful,4,18000,18000
8318,2020-01-08,A03CT84,Successful,2,18000,18000
8327,2020-01-08,A01CT104,Failed,2,18000,18000
8402,2020-01-08,A01CT153,Failed,1,18000,18000
8409,2020-01-08,A03CT19,Failed,3,18000,18000
8416,2020-01-08,A01CT153,Failed,1,18000,18000
8452,2020-01-08,A01CT199,Failed,2,18000,18000
8457,2020-01-08,A01CT199,Successful,2,18000,18000
8469,2020-01-08,A01CT792,Successful,1,18000,18000
8530,2020-01-08,A02CT403,Successful,2,18000,18000
8572,2020-01-08,A01CT156,Successful,1,18000,18000
8629,2020-01-08,A02CT530,Successful,1,18000,18000
8643,2020-01-08,A02CT530,Failed,1,18000,18000
8644,2020-01-08,A02CT530,Successful,1,18000,18000
8646,2020-01-08,A02CT530,Failed,1,18000,18000
8647,2020-01-08,A02CT530,Failed,1,18000,18000
8650,2020-01-08,A02CT530,Successful,1,18000,18000
8757,2020-01-09,A03CT84,Successful,2,18000,18000
8779,2020-01-09,A01CT139,Successful,1,18000,18000
8917,2020-01-09,A01CT213,Successful,1,18000,18000
8933,2020-01-09,A02CT471,Successful,1,18000,18000
9018,2020-01-09,A01CT372,Successful,1,18000,18000
9058,2020-01-09,A01CT139,Successful,1,18000,18000
9142,2020-01-09,A02CT680,Successful,1,18000,18000
9184,2020-01-09,A03CT44,Successful,1,18000,18000
9219,2020-01-09,A01CT153,Successful,1,18000,18000
9233,2020-01-09,A03CT74,Successful,1,18000,18000
9259,2020-01-09,A02CT549,Successful,2,18000,18000
9307,2020-01-09,A01CT161,Successful,1,18000,18000
9336,2020-01-09,A01CT156,Failed,1,18000,18000
9354,2020-01-09,A01CT156,Failed,1,18000,18000
9356,2020-01-09,A01CT156,Failed,1,18000,18000
9357,2020-01-09,A01CT139,Failed,1,18000,18000
9358,2020-01-09,A01CT156,Failed,1,18000,18000
9361,2020-01-09,A01CT156,Failed,1,18000,18000
9362,2020-01-09,A01CT156,Successful,1,18000,18000
9368,2020-01-09,A03CT4,Failed,5,18000,18000
9397,2020-01-09,A01CT849,Failed,2,18000,18000
9505,2020-01-10,A01CT377,Failed,1,18000,18000
9506,2020-01-10,A02CT964,Successful,1,18000,18000
9587,2020-01-10,A02CT964,Successful,1,18000,18000
9634,2020-01-10,A03CT233,Successful,3,18000,18000
9729,2020-01-10,A02CT883,Successful,1,18000,18000
9808,2020-01-10,A01CT886,Successful,1,18000,18000
9816,2020-01-10,A01CT206,Successful,1,18000,16000
9968,2020-01-10,A03CT66,Failed,2,18000,18000
9981,2020-01-10,A03CT114,Successful,1,18000,18000
10012,2020-01-10,A01CT296,Successful,6,18000,18000
10054,2020-01-10,A03CT13,Failed,1,18000,18000
10078,2020-01-10,A03CT16,Successful,1,18000,18000
10102,2020-01-10,A01CT156,Failed,1,18000,18000
10103,2020-01-10,A01CT156,Failed,1,18000,18000
10122,2020-01-10,A02CT530,Successful,1,18000,18000
10352,2020-01-11,A02CT549,Failed,2,18000,18000
10383,2020-01-11,A03CT91,Successful,1,18000,18000
10390,2020-01-11,A02CT549,Successful,2,18000,18000
10467,2020-01-11,A02CT923,Successful,1,18000,18000
10632,2020-01-11,A02CT852,Successful,4,18000,18000
10662,2020-01-11,A01CT206,Successful,1,18000,18000
10711,2020-01-11,A03CT114,Successful,1,18000,18000
10749,2020-01-11,A01CT156,Successful,1,18000,18000
10890,2020-01-11,A02CT530,Successful,1,18000,18000
10925,2020-01-12,A01CT199,Failed,2,18000,18000
10932,2020-01-12,A01CT886,Failed,1,18000,18000
10940,2020-01-12,A01CT886,Failed,1,18000,18000
11015,2020-01-12,A01CT139,Successful,1,18000,18000
11121,2020-01-12,A03CT82,Successful,1,18000,18000
11135,2020-01-12,A03CT75,Successful,3,18000,18000
11196,2020-01-12,A03CT13,Successful,1,18000,18000
11250,2020-01-12,A03CT13,Successful,1,18000,18000
11696,2020-01-12,A01CT209,Failed,10,18000,18000
11724,2020-01-12,A01CT209,Failed,10,18000,18000
11846,2020-01-12,A03CT59,Successful,2,18000,18000
11862,2020-01-12,A01CT153,Failed,1,18000,18000
11863,2020-01-12,A01CT153,Failed,1,18000,18000
11876,2020-01-12,A02CT530,Successful,1,18000,18000
11903,2020-01-13,A01CT199,Successful,2,18000,18000
11934,2020-01-13,A01CT139,Successful,1,18000,18000
12034,2020-01-13,A01CT276,Failed,1,18000,18000
12036,2020-01-13,A01CT276,Failed,1,18000,18000
12053,2020-01-13,A01CT276,Failed,1,18000,18000
12174,2020-01-13,A03CT16,Successful,1,18000,18000
12241,2020-01-13,A01CT139,Failed,1,18000,18000
12245,2020-01-13,A01CT790,Failed,1,18000,18000
12248,2020-01-13,A03CT84,Successful,2,18000,18000
12253,2020-01-13,A02CT491,Successful,1,18000,18000
12260,2020-01-13,A01CT139,Failed,1,18000,18000
12316,2020-01-13,A03CT84,Successful,2,18000,18000
12318,2020-01-13,A03CT15,Successful,2,18000,18000
12436,2020-01-13,A03CT233,Successful,3,18000,18000
12569,2020-01-13,A02CT726,Successful,1,18000,18000
12700,2020-01-13,A01CT156,Successful,1,18000,18000
12711,2020-01-13,A01CT783,Failed,1,18000,18000
12743,2020-01-13,A01CT783,Failed,1,18000,18000
12764,2020-01-13,A02CT638,Successful,2,18000,18000
12817,2020-01-13,A02CT680,Successful,1,18000,18000
12916,2020-01-14,A02CT494,Successful,2,18000,18000
13091,2020-01-14,A02CT569,Successful,2,18000,18000
13254,2020-01-14,A01CT318,Successful,9,18000,18000
13321,2020-01-14,A03CT84,Successful,2,18000,18000
13363,2020-01-14,A03CT68,Successful,2,18000,18000
13406,2020-01-14,A02CT216,Failed,2,18000,18000
13425,2020-01-14,A03CT60,Failed,2,18000,18000
13521,2020-01-14,A02CT429,Successful,2,18000,18000
13572,2020-01-14,A01CT377,Failed,1,18000,18000
13636,2020-01-14,A01CT156,Failed,1,18000,18000
13643,2020-01-14,A01CT156,Failed,1,18000,18000
13655,2020-01-14,A01CT156,Failed,1,18000,18000
13676,2020-01-14,A01CT153,Failed,1,18000,18000
13699,2020-01-14,A02CT726,Successful,1,18000,18000
13714,2020-01-14,A02CT898,Successful,1,18000,18000
13748,2020-01-14,A01CT377,Failed,2,18000,18000
13749,2020-01-14,A01CT920,Failed,1,18000,18000
13757,2020-01-14,A01CT920,Failed,1,18000,18000
13771,2020-01-14,A01CT139,Successful,1,18000,18000
13842,2020-01-14,A01CT125,Failed,1,18000,18000
13846,2020-01-14,A01CT125,Failed,1,18000,18000
13867,2020-01-14,A01CT139,Failed,1,18000,18000
13887,2020-01-14,A02CT698,Successful,1,18000,18000
14056,2020-01-15,A01CT374,Failed,1,18000,18000
14057,2020-01-15,A03CT84,Failed,2,18000,18000
14067,2020-01-15,A02CT726,Successful,2,18000,18000
14085,2020-01-15,A03CT84,Failed,2,18000,18000
14092,2020-01-15,A03CT84,Successful,2,18000,18000
14169,2020-01-15,A02CT964,Successful,1,18000,18000
14228,2020-01-15,A01CT136,Failed,2,18000,18000
14243,2020-01-15,A02CT138,Successful,1,18000,18000
14322,2020-01-15,A03CT82,Successful,1,18000,18000
14349,2020-01-15,A03CT68,Successful,2,18000,18000
14407,2020-01-15,A01CT206,Successful,1,18000,18000
14457,2020-01-15,A02CT726,Successful,1,18000,18000
14577,2020-01-15,A01CT123,Failed,1,18000,18000
14595,2020-01-15,A01CT156,Failed,1,18000,18000
14597,2020-01-15,A01CT156,Failed,1,18000,18000
14728,2020-01-15,A02CT680,Failed,1,18000,18000
14730,2020-01-15,A02CT680,Successful,1,18000,18000
14750,2020-01-15,A02CT964,Failed,1,18000,18000
14751,2020-01-15,A02CT964,Successful,1,18000,18000
14921,2020-01-16,A02CT228,Successful,1,18000,18000
14963,2020-01-16,A01CT192,Failed,1,18000,18000
15010,2020-01-16,A03CT70,Successful,2,18000,18000
15038,2020-01-16,A03CT233,Successful,3,18000,18000
15080,2020-01-16,A01CT845,Failed,2,18000,18000
15089,2020-01-16,A01CT845,Failed,2,18000,18000
15093,2020-01-16,A03CT233,Successful,3,18000,18000
15183,2020-01-16,A02CT676,Successful,1,18000,18000
15235,2020-01-16,A01CT156,Successful,1,18000,18000
15349,2020-01-16,A01CT210,Successful,1,18000,18000
15411,2020-01-16,A01CT830,Failed,2,18000,18000
15469,2020-01-17,A02CT403,Successful,2,18000,18000
15472,2020-01-17,A01CT372,Successful,1,18000,18000
15495,2020-01-17,A01CT120,Successful,1,18000,18000
15614,2020-01-17,A03CT35,Successful,2,18000,18000
15615,2020-01-17,A03CT74,Successful,1,18000,18000
15631,2020-01-17,A03CT13,Successful,1,18000,18000
15636,2020-01-17,A03CT13,Failed,1,18000,18000
15673,2020-01-17,A01CT206,Successful,1,18000,18000
15761,2020-01-17,A02CT549,Successful,1,18000,18000
15763,2020-01-17,A02CT228,Successful,1,18000,18000
15766,2020-01-17,A02CT228,Failed,1,18000,18000
15767,2020-01-17,A02CT228,Successful,1,18000,18000
15782,2020-01-17,A01CT886,Successful,1,18000,18000
15791,2020-01-17,A03CT37,Successful,1,18000,18000
15792,2020-01-17,A01CT186,Successful,1,18000,18000
15939,2020-01-17,A01CT685,Successful,1,18000,18000
15972,2020-01-17,A03CT84,Failed,2,18000,18000
15981,2020-01-17,A03CT16,Failed,1,18000,18000
15982,2020-01-17,A01CT377,Failed,1,18000,18000
15983,2020-01-17,A03CT53,Failed,2,18000,18000
15993,2020-01-17,A03CT16,Failed,1,18000,18000
16036,2020-01-17,A03CT16,Failed,1,18000,18000
16038,2020-01-17,A03CT16,Failed,1,18000,18000
16055,2020-01-17,A03CT16,Failed,1,18000,18000
16073,2020-01-17,A03CT84,Failed,2,18000,18000
16077,2020-01-17,A03CT84,Failed,2,18000,18000
16081,2020-01-17,A03CT84,Failed,2,18000,18000
16085,2020-01-17,A01CT259,Failed,1,18000,18000
16088,2020-01-17,A02CT680,Successful,1,18000,18000
16094,2020-01-17,A03CT84,Failed,2,18000,18000
16105,2020-01-17,A03CT16,Failed,1,18000,18000
16107,2020-01-17,A03CT16,Failed,1,18000,18000
16113,2020-01-17,A03CT16,Failed,1,18000,18000
16148,2020-01-17,A01CT156,Successful,1,18000,18000
16204,2020-01-17,A01CT825,Failed,1,18000,18000
16209,2020-01-17,A01CT800,Successful,1,18000,18000
16225,2020-01-18,A01CT830,Failed,2,18000,18000
16420,2020-01-18,A02CT549,Successful,1,18000,18000
16434,2020-01-18,A02CT202,Successful,2,18000,18000
16438,2020-01-18,A03CT82,Successful,1,18000,18000
16440,2020-01-18,A03CT110,Successful,2,18000,18000
16471,2020-01-18,A03CT16,Successful,1,18000,18000
16525,2020-01-18,A03CT16,Successful,1,18000,18000
16557,2020-01-18,A01CT139,Successful,1,18000,18000
16642,2020-01-18,A01CT139,Successful,1,18000,18000
16700,2020-01-18,A02CT443,Successful,2,18000,18000
16709,2020-01-18,A03CT84,Successful,2,18000,18000
16736,2020-01-18,A01CT156,Failed,1,18000,18000
16798,2020-01-18,A03CT89,Successful,1,18000,18000
16919,2020-01-18,A01CT158,Successful,1,18000,18000
16939,2020-01-18,A02CT404,Successful,1,18000,18000
17019,2020-01-19,A01CT199,Successful,2,18000,18000
17166,2020-01-19,A01CT279,Successful,1,18000,18000
17213,2020-01-19,A03CT53,Successful,2,18000,18000
17223,2020-01-19,A01CT372,Successful,1,18000,18000
17308,2020-01-19,A03CT70,Successful,2,18000,18000
17309,2020-01-19,A03CT233,Successful,3,18000,18000
17409,2020-01-19,A01CT206,Successful,1,18000,18000
17437,2020-01-19,A02CT898,Successful,1,18000,18000
17494,2020-01-19,A01CT383,Successful,1,18000,18000
17529,2020-01-19,A03CT79,Failed,2,18000,18000
17542,2020-01-19,A02CT530,Successful,1,18000,18000
17555,2020-01-19,A01CT377,Failed,1,18000,18000
17575,2020-01-19,A01CT139,Successful,1,18000,18000
17589,2020-01-19,A01CT139,Successful,1,18000,18000
17627,2020-01-19,A01CT156,Successful,1,18000,18000
17628,2020-01-19,A01CT849,Failed,1,18000,18000
17638,2020-01-19,A02CT497,Successful,2,18000,18000
17841,2020-01-20,A02CT726,Successful,1,18000,18000
18045,2020-01-20,A03CT70,Successful,2,18000,18000
18051,2020-01-20,A02CT570,Successful,1,18000,18000
18067,2020-01-20,A02CT491,Successful,1,18000,18000
18161,2020-01-20,A03CT66,Failed,2,18000,18000
18209,2020-01-20,A01CT156,Successful,1,18000,18000
18342,2020-01-20,A03CT88,Successful,1,18000,18000
18343,2020-01-20,A01CT156,Successful,1,18000,18000
18348,2020-01-20,A03CT225,Successful,1,18000,18000
18402,2020-01-20,A03CT129,Failed,1,18000,18000
18472,2020-01-20,A02CT530,Successful,1,18000,18000
18475,2020-01-20,A02CT530,Failed,1,18000,18000
18477,2020-01-20,A02CT866,Successful,1,18000,18000
18595,2020-01-21,A03CT233,Successful,1,18000,18000
18613,2020-01-21,A02CT416,Successful,4,18000,18000
18639,2020-01-21,A03CT67,Successful,2,18000,18000
18671,2020-01-21,A02CT531,Successful,1,18000,18000
18740,2020-01-21,A03CT991,Failed,1,18000,18000
18742,2020-01-21,A03CT991,Failed,1,18000,18000
18749,2020-01-21,A03CT991,Failed,1,18000,18000
18751,2020-01-21,A03CT991,Failed,1,18000,18000
18767,2020-01-21,A02CT228,Successful,1,18000,18000
18787,2020-01-21,A03CT69,Successful,2,18000,18000
18811,2020-01-21,A03CT125,Successful,1,18000,18000
18830,2020-01-21,A01CT153,Successful,1,18000,18000
18831,2020-01-21,A01CT685,Successful,1,18000,18000
18849,2020-01-21,A03CT991,Failed,1,18000,18000
18878,2020-01-21,A01CT824,Successful,1,18000,18000
18900,2020-01-21,A01CT153,Successful,1,18000,18000
18934,2020-01-21,A01CT383,Successful,1,18000,18000
18958,2020-01-21,A02CT471,Successful,1,18000,18000
19004,2020-01-21,A01CT799,Successful,2,18000,18000
19031,2020-01-21,A03CT70,Successful,2,18000,18000
19074,2020-01-21,A01CT685,Successful,1,18000,18000
19186,2020-01-21,A03CT125,Successful,2,18000,18000
19194,2020-01-21,A02CT680,Successful,1,18000,18000
19220,2020-01-22,A02CT519,Successful,2,18000,18000
19226,2020-01-22,A02CT172,Failed,2,18000,18000
19227,2020-01-22,A02CT172,Failed,2,18000,18000
19228,2020-01-22,A02CT172,Failed,2,18000,18000
19372,2020-01-22,A01CT206,Successful,1,18000,18000
19436,2020-01-22,A02CT923,Successful,1,18000,18000
19543,2020-01-22,A03CT130,Successful,8,18000,18000
19548,2020-01-22,A03CT84,Successful,2,18000,18000
19598,2020-01-22,A01CT123,Successful,6,18000,18000
19667,2020-01-22,A03CT84,Successful,2,18000,18000
19684,2020-01-22,A02CT172,Successful,2,18000,18000
